acct_name,this_year_amt,this_year_percent,last_year_amt,last_year_percent,report_name,company_id,company_name,creation_date,seq,stock
其他應付款,"144,136",2.10,"126,502",1.89,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,26,6655
本期所得稅負債,"158,386",2.31,"210,949",3.14,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,27,6655
租賃負債－流動,"14,026",0.20,"28,459",0.42,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,28,6655
其他流動負債,"648,566",9.47,"554,452",8.26,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,29,6655
流動負債合計,"1,720,587",25.12,"1,597,374",23.80,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,30,6655
非流動負債,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,31,6655
長期借款,"2,545,470",37.17,"2,666,997",39.74,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,32,6655
負債準備－非流動,791,0.01,791,0.01,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,33,6655
遞延所得稅負債,"93,108",1.36,"87,862",1.31,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,34,6655
租賃負債－非流動,"23,607",0.34,"41,541",0.62,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,35,6655
其他非流動負債,"9,521",0.14,"9,996",0.15,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,36,6655
非流動負債合計,"2,672,497",39.02,"2,807,187",41.83,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,37,6655
負債總額,"4,393,084",64.14,"4,404,561",65.63,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,38,6655
歸屬於母公司業主之權益,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,39,6655
股本,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,40,6655
普通股股本,"821,813",12.00,"740,334",11.03,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,41,6655
股本合計,"821,813",12.00,"740,334",11.03,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,42,6655
資本公積,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,43,6655
資本公積合計,"364,029",5.32,"79,695",1.19,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,44,6655
保留盈餘,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,45,6655
法定盈餘公積,"228,647",3.34,"180,104",2.68,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,46,6655
未分配盈餘（或待彌補虧損）,"966,986",14.12,"1,161,430",17.31,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,47,6655
保留盈餘合計,"1,195,633",17.46,"1,341,534",19.99,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,48,6655
其他權益,,,,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,49,6655
其他權益合計,"307,495",4.49,"306,969",4.57,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,50,6655
庫藏股票,"-236,661",-3.46,"-163,289",-2.43,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,51,6655
歸屬於母公司業主之權益合計,"2,452,309",35.81,"2,305,243",34.35,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,52,6655
非控制權益,"3,351",0.05,"1,168",0.02,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,53,6655
權益總額,"2,455,660",35.86,"2,306,411",34.37,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,54,6655
負債及權益總計,"6,848,744",100.00,"6,710,972",100.00,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,55,6655
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,56,6655
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"3,488,000",,"3,475,000",,BalanceSheet,80214519,科定企業股份有限公司,2024-07-13,57,6655
流動資產,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,1,6674
現金及約當現金,"462,970",30.27,"608,448",26.42,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,2,6674
透過損益按公允價值衡量之金融資產－流動,0,0.00,0,0.00,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,3,6674
應收帳款淨額,"218,580",14.29,"401,019",17.41,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,4,6674
其他應收款淨額,"2,723",0.18,"59,620",2.59,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,5,6674
存貨,"529,162",34.60,"854,618",37.11,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,6,6674
預付款項,"44,875",2.93,"44,168",1.92,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,7,6674
其他流動資產,"5,803",0.38,"8,443",0.37,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,8,6674
流動資產合計,"1,264,113",82.66,"1,976,316",85.81,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,9,6674
非流動資產,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,10,6674
採用權益法之投資,"2,902",0.19,"6,324",0.27,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,11,6674
不動產、廠房及設備,"149,174",9.75,"172,479",7.49,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,12,6674
使用權資產,"51,325",3.36,"64,171",2.79,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,13,6674
無形資產,605,0.04,"2,916",0.13,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,14,6674
遞延所得稅資產,"56,996",3.73,"76,763",3.33,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,15,6674
其他非流動資產,"4,201",0.27,"4,201",0.18,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,16,6674
非流動資產合計,"265,203",17.34,"326,854",14.19,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,17,6674
資產總額,"1,529,316",100.00,"2,303,170",100.00,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,18,6674
流動負債,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,19,6674
透過損益按公允價值衡量之金融負債－流動,442,0.03,337,0.01,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,20,6674
合約負債－流動,"1,846",0.12,"1,846",0.08,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,21,6674
應付帳款,"59,951",3.92,"330,547",14.35,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,22,6674
應付帳款－關係人,"95,987",6.28,"187,483",8.14,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,23,6674
其他應付款,"125,516",8.21,"185,003",8.03,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,24,6674
負債準備－流動,"80,669",5.27,"116,463",5.06,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,25,6674
租賃負債－流動,"14,410",0.94,"14,665",0.64,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,26,6674
其他流動負債,"1,302",0.09,"2,210",0.10,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,27,6674
流動負債合計,"380,123",24.86,"838,554",36.41,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,28,6674
非流動負債,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,29,6674
遞延所得稅負債,874,0.06,0,0.00,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,30,6674
租賃負債－非流動,"37,595",2.46,"50,093",2.17,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,31,6674
非流動負債合計,"38,469",2.52,"50,093",2.17,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,32,6674
負債總額,"418,592",27.37,"888,647",38.58,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,33,6674
歸屬於母公司業主之權益,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,34,6674
股本,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,35,6674
普通股股本,"676,381",44.23,"676,536",29.37,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,36,6674
股本合計,"676,381",44.23,"676,536",29.37,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,37,6674
資本公積,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,38,6674
資本公積合計,"372,404",24.35,"372,727",16.18,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,39,6674
保留盈餘,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,40,6674
保留盈餘合計,"64,240",4.20,"368,412",16.00,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,41,6674
其他權益,,,,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,42,6674
國外營運機構財務報表換算之兌換差額,-113,-0.01,-493,-0.02,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,43,6674
其他權益－其他,"-2,188",-0.14,"-2,659",-0.12,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,44,6674
其他權益合計,"-2,301",-0.15,"-3,152",-0.14,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,45,6674
歸屬於母公司業主之權益合計,"1,110,724",72.63,"1,414,523",61.42,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,46,6674
權益總額,"1,110,724",72.63,"1,414,523",61.42,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,47,6674
負債及權益總計,"1,529,316",100.00,"2,303,170",100.00,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,48,6674
待註銷股本股數（單位：股）,0,,0,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,49,6674
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,50,6674
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,24456541,鋐寶科技股份有限公司,2024-07-13,51,6674
流動資產,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,1,6770
現金及約當現金,"22,574,524",12.35,"48,770,913",28.80,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,2,6770
按攤銷後成本衡量之金融資產－流動,"10,192,038",5.58,"983,164",0.58,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,3,6770
應收帳款淨額,"6,509,000",3.56,"7,058,748",4.17,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,4,6770
應收帳款－關係人淨額,"61,243",0.03,"1,893",0.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,5,6770
其他應收款淨額,"561,837",0.31,"397,405",0.23,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,6,6770
存貨,"10,223,554",5.60,"10,684,697",6.31,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,7,6770
預付款項,"2,779,287",1.52,"1,901,393",1.12,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,8,6770
其他流動資產,"37,798",0.02,"26,105",0.02,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,9,6770
流動資產合計,"52,939,281",28.97,"69,824,318",41.23,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,10,6770
非流動資產,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,11,6770
按攤銷後成本衡量之金融資產－非流動,"1,000,000",0.55,"1,000,000",0.59,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,12,6770
不動產、廠房及設備,"115,551,306",63.24,"82,489,011",48.71,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,13,6770
使用權資產,"8,240,705",4.51,"8,934,889",5.28,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,14,6770
無形資產,"241,702",0.13,"365,201",0.22,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,15,6770
遞延所得稅資產,"2,319,141",1.27,"1,189,010",0.70,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,16,6770
其他非流動資產,"2,426,114",1.33,"5,542,621",3.27,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,17,6770
非流動資產合計,"129,778,968",71.03,"99,520,732",58.77,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,18,6770
資產總額,"182,718,249",100.00,"169,345,050",100.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,19,6770
流動負債,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,20,6770
合約負債－流動,"824,307",0.45,"996,901",0.59,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,21,6770
應付帳款,"2,959,530",1.62,"2,528,765",1.49,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,22,6770
其他應付款,"8,925,595",4.88,"11,591,031",6.84,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,23,6770
本期所得稅負債,"3,859",0.00,"4,551,845",2.69,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,24,6770
負債準備－流動,"497,504",0.27,0,0.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,25,6770
租賃負債－流動,"2,326,896",1.27,"1,864,001",1.10,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,26,6770
其他流動負債,"15,902,019",8.70,"15,632,082",9.23,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,27,6770
流動負債合計,"31,439,710",17.21,"37,164,625",21.95,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,28,6770
非流動負債,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,29,6770
長期借款,"42,584,253",23.31,"17,059,497",10.07,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,30,6770
遞延所得稅負債,"6,277,115",3.44,"5,403,274",3.19,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,31,6770
租賃負債－非流動,"4,686,392",2.56,"6,688,255",3.95,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,32,6770
其他非流動負債,"3,704,929",2.03,"7,955,523",4.70,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,33,6770
非流動負債合計,"57,252,689",31.33,"37,106,549",21.91,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,34,6770
負債總額,"88,692,399",48.54,"74,271,174",43.86,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,35,6770
歸屬於母公司業主之權益,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,36,6770
股本,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,37,6770
普通股股本,"41,397,165",22.66,"40,656,541",24.01,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,38,6770
預收股本,0,0.00,"16,253",0.01,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,39,6770
股本合計,"41,397,165",22.66,"40,672,794",24.02,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,40,6770
資本公積,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,41,6770
資本公積合計,"26,961,481",14.76,"26,548,006",15.68,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,42,6770
保留盈餘,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,43,6770
法定盈餘公積,"4,035,004",2.21,"4,035,004",2.38,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,44,6770
特別盈餘公積,"3,623",0.00,"2,662",0.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,45,6770
未分配盈餘（或待彌補虧損）,"21,632,735",11.84,"23,818,405",14.07,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,46,6770
保留盈餘合計,"25,671,362",14.05,"27,856,071",16.45,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,47,6770
其他權益,,,,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,48,6770
其他權益合計,"-4,158",0.00,"-2,995",0.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,49,6770
歸屬於母公司業主之權益合計,"94,025,850",51.46,"95,073,876",56.14,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,50,6770
權益總額,"94,025,850",51.46,"95,073,876",56.14,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,51,6770
負債及權益總計,"182,718,249",100.00,"169,345,050",100.00,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,52,6770
預收股款（權益項下）之約當發行股數（單位：股）,0,,"1,338,250",,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,53,6770
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,28112667,力晶積成電子製造股份有限公司,2024-07-13,54,6770
流動資產,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,1,6790
現金及約當現金,"2,243,576",24.19,"1,637,093",20.69,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,2,6790
按攤銷後成本衡量之金融資產－流動,"284,000",3.06,"3,742",0.05,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,3,6790
應收票據淨額,"1,252,250",13.50,"1,259,286",15.92,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,4,6790
應收帳款－關係人淨額,"9,842",0.11,"8,274",0.10,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,5,6790
存貨,"1,049,600",11.32,"1,318,136",16.66,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,6,6790
其他流動資產,"219,158",2.36,"236,086",2.98,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,7,6790
流動資產合計,"5,058,426",54.53,"4,462,617",56.41,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,8,6790
非流動資產,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,9,6790
按攤銷後成本衡量之金融資產－非流動,"98,079",1.06,0,0.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,10,6790
不動產、廠房及設備,"3,749,418",40.42,"3,026,917",38.26,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,11,6790
使用權資產,"296,653",3.20,"312,783",3.95,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,12,6790
遞延所得稅資產,"12,613",0.14,"12,777",0.16,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,13,6790
其他非流動資產,"60,924",0.66,"95,787",1.21,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,14,6790
非流動資產合計,"4,217,687",45.47,"3,448,264",43.59,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,15,6790
資產總額,"9,276,113",100.00,"7,910,881",100.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,16,6790
流動負債,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,17,6790
短期借款,"100,000",1.08,0,0.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,18,6790
應付短期票券,"34,000",0.37,0,0.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,19,6790
應付帳款,"590,186",6.36,"534,747",6.76,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,20,6790
應付帳款－關係人,"140,294",1.51,"296,867",3.75,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,21,6790
其他應付款,"969,489",10.45,"750,552",9.49,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,22,6790
其他應付款項－關係人,"31,115",0.34,"42,027",0.53,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,23,6790
本期所得稅負債,"210,735",2.27,"177,987",2.25,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,24,6790
租賃負債－流動,"69,327",0.75,"58,329",0.74,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,25,6790
其他流動負債,"74,173",0.80,"78,134",0.99,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,26,6790
流動負債合計,"2,219,319",23.93,"1,938,643",24.51,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,27,6790
非流動負債,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,28,6790
長期借款,"760,570",8.20,"223,800",2.83,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,29,6790
遞延所得稅負債,"62,442",0.67,"57,139",0.72,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,30,6790
租賃負債－非流動,"152,205",1.64,"177,340",2.24,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,31,6790
其他非流動負債,"21,030",0.23,"25,807",0.33,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,32,6790
非流動負債合計,"996,247",10.74,"484,086",6.12,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,33,6790
負債總額,"3,215,566",34.67,"2,422,729",30.63,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,34,6790
歸屬於母公司業主之權益,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,35,6790
股本,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,36,6790
普通股股本,"2,671,290",28.80,"2,671,290",33.77,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,37,6790
股本合計,"2,671,290",28.80,"2,671,290",33.77,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,38,6790
資本公積,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,39,6790
資本公積合計,"1,214,116",13.09,"1,214,116",15.35,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,40,6790
保留盈餘,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,41,6790
法定盈餘公積,"400,456",4.32,"331,631",4.19,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,42,6790
特別盈餘公積,"102,683",1.11,"241,756",3.06,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,43,6790
未分配盈餘（或待彌補虧損）,"1,631,702",17.59,"1,080,979",13.66,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,44,6790
保留盈餘合計,"2,134,841",23.01,"1,654,366",20.91,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,45,6790
其他權益,,,,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,46,6790
其他權益合計,"-7,446",-0.08,"-100,959",-1.28,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,47,6790
歸屬於母公司業主之權益合計,"6,012,801",64.82,"5,438,813",68.75,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,48,6790
共同控制下前手權益,0,0.00,0,0.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,49,6790
非控制權益,"47,746",0.51,"49,339",0.62,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,50,6790
權益總額,"6,060,547",65.33,"5,488,152",69.37,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,51,6790
負債及權益總計,"9,276,113",100.00,"7,910,881",100.00,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,52,6790
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,53,6790
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,22327037,永豐餘消費品實業股份有限公司,2024-07-13,54,6790
流動資產,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,1,6834
現金及約當現金,"315,318",15.35,"404,121",18.97,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,2,6834
透過損益按公允價值衡量之金融資產－流動,"67,474",3.28,"3,534",0.17,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,3,6834
應收票據淨額,"9,929",0.48,"6,484",0.30,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,4,6834
應收帳款淨額,"287,460",13.99,"242,886",11.40,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,5,6834
應收帳款－關係人淨額,"14,039",0.68,"18,234",0.86,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,6,6834
其他應收款淨額,"3,976",0.19,"5,043",0.24,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,7,6834
本期所得稅資產,"1,122",0.05,"1,684",0.08,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,8,6834
存貨,"274,306",13.35,"344,374",16.17,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,9,6834
預付款項,"39,658",1.93,"39,636",1.86,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,10,6834
其他流動資產,"1,502",0.07,597,0.03,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,11,6834
流動資產合計,"1,014,784",49.39,"1,066,593",50.07,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,12,6834
非流動資產,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,13,6834
透過其他綜合損益按公允價值衡量之金融資產－非流動,"24,990",1.22,"26,135",1.23,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,14,6834
採用權益法之投資,"11,002",0.54,0,0.00,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,15,6834
不動產、廠房及設備,"845,923",41.17,"884,226",41.51,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,16,6834
使用權資產,"28,655",1.39,"32,597",1.53,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,17,6834
投資性不動產淨額,"5,445",0.27,"5,728",0.27,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,18,6834
無形資產,"38,349",1.87,"42,859",2.01,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,19,6834
遞延所得稅資產,"56,055",2.73,"15,641",0.73,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,20,6834
其他非流動資產,"29,417",1.43,"56,293",2.64,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,21,6834
非流動資產合計,"1,039,836",50.61,"1,063,479",49.93,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,22,6834
資產總額,"2,054,620",100.00,"2,130,072",100.00,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,23,6834
流動負債,,,,,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,24,6834
短期借款,"380,000",18.49,"295,000",13.85,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,25,6834
應付短期票券,"35,000",1.70,"20,000",0.94,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,26,6834
應付帳款,"73,557",3.58,"73,171",3.44,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,27,6834
應付帳款－關係人,"20,279",0.99,523,0.02,BalanceSheet,83360971,天二科技股份有限公司,2024-07-13,28,6834
